,STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DT,year
1255,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-09,0.0,",,W,2400",0.0,",,W",0.0,",,W",65.0,"H,,S",70,",,W",62,",,W",2013-06-09,2013
1256,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-10,0.0,",,W,2400",0.0,",,W",0.0,",,W",66.0,"H,,S",73,",,W",63,",,W",2013-06-10,2013
1257,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-11,0.0,",,W,2400",0.0,",,W",0.0,",,W",67.0,"H,,S",72,",,W",63,",,W",2013-06-11,2013
1258,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-12,0.0,",,W,2400",0.0,",,W",0.0,",,W",65.0,"H,,S",69,",,W",62,",,W",2013-06-12,2013
1259,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-13,0.0,",,W,2400",0.0,",,W",0.0,",,W",65.0,"H,,S",72,",,W",62,",,W",2013-06-13,2013
1260,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-14,0.0,",,W,2400",0.0,",,W",0.0,",,W",65.0,"H,,S",73,",,W",61,",,W",2013-06-14,2013
1261,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-15,0.0,",,W,2400",0.0,",,W",0.0,",,W",66.0,"H,,S",72,",,W",62,",,W",2013-06-15,2013
1262,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-16,0.0,",,W,2400",0.0,",,W",0.0,",,W",65.0,"H,,S",71,",,W",61,",,W",2013-06-16,2013
1263,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-17,0.0,",,W,2400",0.0,",,W",0.0,",,W",65.0,"H,,S",71,",,W",60,",,W",2013-06-17,2013
1264,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-18,0.0,",,W,2400",0.0,",,W",0.0,",,W",67.0,"H,,S",73,",,W",63,",,W",2013-06-18,2013
1265,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-19,0.0,",,W,2400",0.0,",,W",0.0,",,W",67.0,"H,,S",74,",,W",62,",,W",2013-06-19,2013
1266,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-20,0.0,",,W,2400",0.0,",,W",0.0,",,W",68.0,"H,,S",75,",,W",61,",,W",2013-06-20,2013
1267,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-21,0.0,",,W,2400",0.0,",,W",0.0,",,W",68.0,"H,,S",75,",,W",62,",,W",2013-06-21,2013
1268,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-22,0.0,",,W,2400",0.0,",,W",0.0,",,W",68.0,"H,,S",74,",,W",63,",,W",2013-06-22,2013
1269,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-23,0.0,",,W,2400",0.0,",,W",0.0,",,W",67.0,"H,,S",72,",,W",64,",,W",2013-06-23,2013
1270,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-24,0.0,",,W,2400",0.0,",,W",0.0,",,W",67.0,"H,,S",74,",,W",64,",,W",2013-06-24,2013
1271,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-25,0.0,",,W,2400",0.0,",,W",0.0,",,W",67.0,"H,,S",72,",,W",64,",,W",2013-06-25,2013
1272,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-26,0.0,",,W,2400",0.0,",,W",0.0,",,W",68.0,"H,,S",74,",,W",64,",,W",2013-06-26,2013
1273,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-27,0.0,",,W,2400",0.0,",,W",0.0,",,W",70.0,"H,,S",82,",,W",62,",,W",2013-06-27,2013
1274,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-28,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",76,",,W",64,",,W",2013-06-28,2013
1275,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-29,0.0,",,W,2400",0.0,",,W",0.0,",,W",68.0,"H,,S",76,",,W",63,",,W",2013-06-29,2013
1276,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-06-30,0.0,",,W,2400",0.0,",,W",0.0,",,W",73.0,"H,,S",85,",,W",67,",,W",2013-06-30,2013
1277,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-01,0.0,",,W,2400",,,,,72.0,"H,,S",81,",,W",66,",,W",2013-07-01,2013
1278,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-02,0.0,",,W,2400",,,,,70.0,"H,,S",77,",,W",65,",,W",2013-07-02,2013
1279,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-03,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",65,",,W",2013-07-03,2013
1280,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-04,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",64,",,W",2013-07-04,2013
1281,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-05,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",65,",,W",2013-07-05,2013
1282,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-06,0.0,",,W,2400",,,,,69.0,"H,,S",75,",,W",66,",,W",2013-07-06,2013
1283,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-07,0.0,",,W,2400",,,,,68.0,"H,,S",72,",,W",65,",,W",2013-07-07,2013
1284,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-08,0.0,",,W,2400",,,,,68.0,"H,,S",75,",,W",64,",,W",2013-07-08,2013
1285,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-09,0.0,",,W,2400",,,,,70.0,"H,,S",76,",,W",65,",,W",2013-07-09,2013
1286,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-10,0.0,"T,,W,2400",,,,,70.0,"H,,S",77,",,W",66,",,W",2013-07-10,2013
1287,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-11,0.0,"T,,W,2400",,,,,71.0,"H,,S",74,",,W",67,",,W",2013-07-11,2013
1288,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-12,0.0,",,W,2400",,,,,71.0,"H,,S",79,",,W",62,",,W",2013-07-12,2013
1289,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-13,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",63,",,W",2013-07-13,2013
1290,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-14,0.0,",,W,2400",,,,,68.0,"H,,S",75,",,W",64,",,W",2013-07-14,2013
1291,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-15,0.0,",,W,2400",,,,,70.0,"H,,S",75,",,W",64,",,W",2013-07-15,2013
1292,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-16,0.0,",,W,2400",,,,,68.0,"H,,S",75,",,W",62,",,W",2013-07-16,2013
1293,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-17,0.0,",,W,2400",,,,,69.0,"H,,S",76,",,W",63,",,W",2013-07-17,2013
1294,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-18,0.0,",,W,2400",,,,,68.0,"H,,S",73,",,W",63,",,W",2013-07-18,2013
1295,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-19,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",63,",,W",2013-07-19,2013
1296,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-20,0.0,",,W,2400",,,,,68.0,"H,,S",74,",,W",65,",,W",2013-07-20,2013
1297,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-21,0.0,"T,,W,2400",,,,,68.0,"H,,S",72,",,W",66,",,W",2013-07-21,2013
1298,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-22,0.01,",,W,2400",,,,,69.0,"H,,S",74,",,W",65,",,W",2013-07-22,2013
1299,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-23,0.0,",,W,2400",,,,,68.0,"H,,S",73,",,W",63,",,W",2013-07-23,2013
1300,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-24,0.0,",,W,2400",,,,,66.0,"H,,S",70,",,W",62,",,W",2013-07-24,2013
1301,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-25,0.0,",,W,2400",,,,,66.0,"H,,S",73,",,W",63,",,W",2013-07-25,2013
1302,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-26,0.02,",,W,2400",,,,,66.0,"H,,S",73,",,W",63,",,W",2013-07-26,2013
1303,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-27,0.0,",,W,2400",,,,,66.0,"H,,S",70,",,W",63,",,W",2013-07-27,2013
1304,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-28,0.0,",,W,2400",,,,,65.0,"H,,S",71,",,W",63,",,W",2013-07-28,2013
1305,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-29,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",63,",,W",2013-07-29,2013
1306,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-30,0.0,",,W,2400",,,,,66.0,"H,,S",72,",,W",63,",,W",2013-07-30,2013
1307,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-07-31,0.0,",,W,2400",,,,,65.0,"H,,S",70,",,W",63,",,W",2013-07-31,2013
1308,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-01,0.0,"T,,W,2400",0.0,",,W",,,65.0,"H,,S",70,",,W",62,",,W",2013-08-01,2013
1309,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-02,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",63,",,W",2013-08-02,2013
1310,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-03,0.0,",,W,2400",0.0,",,W",,,68.0,"H,,S",74,",,W",63,",,W",2013-08-03,2013
1311,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-04,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",71,",,W",61,",,W",2013-08-04,2013
1312,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-05,0.0,",,W,2400",0.0,",,W",,,65.0,"H,,S",72,",,W",61,",,W",2013-08-05,2013
1313,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-06,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",71,",,W",62,",,W",2013-08-06,2013
1314,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-07,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",71,",,W",62,",,W",2013-08-07,2013
1315,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-08,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",71,",,W",62,",,W",2013-08-08,2013
1316,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-09,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",71,",,W",62,",,W",2013-08-09,2013
1317,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-10,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",72,",,W",62,",,W",2013-08-10,2013
1318,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-11,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",72,",,W",63,",,W",2013-08-11,2013
1319,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-12,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",73,",,W",62,",,W",2013-08-12,2013
1320,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-13,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",73,",,W",62,",,W",2013-08-13,2013
1321,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-14,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",64,",,W",2013-08-14,2013
1322,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-15,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",64,",,W",2013-08-15,2013
1323,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-16,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",63,",,W",2013-08-16,2013
1324,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-17,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",71,",,W",62,",,W",2013-08-17,2013
1325,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-18,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",72,",,W",62,",,W",2013-08-18,2013
1326,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-19,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",64,",,W",2013-08-19,2013
1327,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-20,0.0,",,W,2400",0.0,",,W",,,65.0,"H,,S",71,",,W",62,",,W",2013-08-20,2013
1328,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-21,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",63,",,W",2013-08-21,2013
1329,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-22,0.0,",,W,2400",0.0,",,W",,,69.0,"H,,S",77,",,W",64,",,W",2013-08-22,2013
1330,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-23,0.0,",,W,2400",0.0,",,W",,,69.0,"H,,S",77,",,W",62,",,W",2013-08-23,2013
1331,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-24,0.0,",,W,2400",0.0,",,W",,,65.0,"H,,S",69,",,W",60,",,W",2013-08-24,2013
1332,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-25,0.0,",,W,2400",0.0,",,W",,,63.0,"H,,S",70,",,W",57,",,W",2013-08-25,2013
1333,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-26,0.0,",,W,2400",0.0,",,W",,,68.0,"H,,S",78,",,W",62,",,W",2013-08-26,2013
1334,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-27,0.0,",,W,2400",0.0,",,W",,,70.0,"H,,S",76,",,W",65,",,W",2013-08-27,2013
1335,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-28,0.0,",,W,2400",0.0,",,W",,,70.0,"H,,S",79,",,W",65,",,W",2013-08-28,2013
1336,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-29,0.0,",,W,2400",0.0,",,W",,,72.0,"H,,S",83,",,W",66,",,W",2013-08-29,2013
1337,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-30,0.0,",,W,2400",0.0,",,W",,,78.0,"H,,S",92,",,W",72,",,W",2013-08-30,2013
1338,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-08-31,0.0,",,W,2400",0.0,",,W",,,79.0,"H,,S",84,",,W",71,",,W",2013-08-31,2013
1339,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-01,0.0,",,W,2400",0.0,",,W",,,74.0,"H,,S",80,",,W",68,",,W",2013-09-01,2013
1340,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-02,0.0,",,W,2400",0.0,",,W",,,70.0,"H,,S",77,",,W",66,",,W",2013-09-02,2013
1341,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-03,0.0,",,W,2400",0.0,",,W",,,73.0,"H,,S",82,",,W",69,",,W",2013-09-03,2013
1342,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-04,0.0,",,W,2400",0.0,",,W",,,76.0,"H,,S",82,",,W",70,",,W",2013-09-04,2013
1343,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-05,0.0,",,W,2400",0.0,",,W",,,75.0,"H,,S",83,",,W",69,",,W",2013-09-05,2013
1344,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-06,0.0,",,W,2400",0.0,",,W",,,76.0,"H,,S",84,",,W",70,",,W",2013-09-06,2013
1345,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-07,0.0,",,W,2400",0.0,",,W",,,73.0,"H,,S",82,",,W",67,",,W",2013-09-07,2013
1346,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-08,0.0,",,W,2400",0.0,",,W",,,68.0,"H,,S",72,",,W",63,",,W",2013-09-08,2013
1347,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-09,0.0,",,W,2400",0.0,",,W",,,65.0,"H,,S",69,",,W",62,",,W",2013-09-09,2013
1348,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-10,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",72,",,W",62,",,W",2013-09-10,2013
1349,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-11,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",64,",,W",2013-09-11,2013
1350,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-12,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",74,",,W",63,",,W",2013-09-12,2013
1351,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-13,0.0,",,W,2400",0.0,",,W",,,68.0,"H,,S",74,",,W",63,",,W",2013-09-13,2013
1352,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-14,0.0,",,W,2400",0.0,",,W",,,69.0,"H,,S",74,",,W",66,",,W",2013-09-14,2013
1353,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-15,0.0,",,W,2400",0.0,",,W",,,70.0,"H,,S",77,",,W",65,",,W",2013-09-15,2013
1354,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-16,0.0,",,W,2400",0.0,",,W",,,71.0,"H,,S",77,",,W",64,",,W",2013-09-16,2013
1355,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-17,0.0,",,W,2400",0.0,",,W",,,66.0,"H,,S",74,",,W",62,",,W",2013-09-17,2013
1356,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-18,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",74,",,W",64,",,W",2013-09-18,2013
1357,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-19,0.0,",,W,2400",0.0,",,W",,,68.0,"H,,S",73,",,W",63,",,W",2013-09-19,2013
1358,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-20,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",70,",,W",65,",,W",2013-09-20,2013
1359,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-21,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",72,",,W",64,",,W",2013-09-21,2013
1360,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-22,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",73,",,W",61,",,W",2013-09-22,2013
1361,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-23,0.0,",,W,2400",0.0,",,W",,,69.0,"H,,S",81,",,W",61,",,W",2013-09-23,2013
1362,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-24,0.0,",,W,2400",0.0,",,W",,,71.0,"H,,S",79,",,W",63,",,W",2013-09-24,2013
1363,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-25,0.0,",,W,2400",0.0,",,W",,,69.0,"H,,S",76,",,W",59,",,W",2013-09-25,2013
1364,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-26,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",74,",,W",62,",,W",2013-09-26,2013
1365,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-27,0.0,",,W,2400",0.0,",,W",,,68.0,"H,,S",81,",,W",58,",,W",2013-09-27,2013
1366,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-28,0.0,",,W,2400",0.0,",,W",,,71.0,"H,,S",87,",,W",59,",,W",2013-09-28,2013
1367,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-29,0.0,",,W,2400",0.0,",,W",,,69.0,"H,,S",81,",,W",56,",,W",2013-09-29,2013
1368,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-09-30,0.0,",,W,2400",0.0,",,W",,,67.0,"H,,S",75,",,W",59,",,W",2013-09-30,2013
1369,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-01,0.0,",,W,2400",,,,,68.0,"H,,S",76,",,W",60,",,W",2013-10-01,2013
1370,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-02,0.0,",,W,2400",,,,,67.0,"H,,S",73,",,W",63,",,W",2013-10-02,2013
1371,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-03,0.0,",,W,2400",,,,,65.0,"H,,S",70,",,W",63,",,W",2013-10-03,2013
1372,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-04,0.0,",,W,2400",,,,,68.0,"H,,S",82,",,W",64,",,W",2013-10-04,2013
1373,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-05,0.0,",,W,2400",,,,,73.0,"H,,S",91,",,W",59,",,W",2013-10-05,2013
1374,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-06,0.0,",,W,2400",,,,,76.0,"H,,S",91,",,W",62,",,W",2013-10-06,2013
1375,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-07,0.0,",,W,2400",,,,,71.0,"H,,S",79,",,W",63,",,W",2013-10-07,2013
1376,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-08,0.0,",,W,2400",,,,,66.0,"H,,S",71,",,W",60,",,W",2013-10-08,2013
1377,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-09,0.02,",,W,2400",,,,,64.0,"H,,S",67,",,W",57,",,W",2013-10-09,2013
1378,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-10,0.0,",,W,2400",,,,,60.0,"H,,S",69,",,W",53,",,W",2013-10-10,2013
1379,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-11,0.0,",,W,2400",,,,,63.0,"H,,S",69,",,W",55,",,W",2013-10-11,2013
1380,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-12,0.0,",,W,2400",,,,,64.0,"H,,S",71,",,W",58,",,W",2013-10-12,2013
1381,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-13,0.0,",,W,2400",,,,,64.0,"H,,S",69,",,W",59,",,W",2013-10-13,2013
1382,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-14,0.0,",,W,2400",,,,,64.0,"H,,S",72,",,W",57,",,W",2013-10-14,2013
1383,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-15,0.0,",,W,2400",,,,,70.0,"H,,S",86,",,W",57,",,W",2013-10-15,2013
1384,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-16,0.0,",,W,2400",,,,,73.0,"H,,S",86,",,W",63,",,W",2013-10-16,2013
1385,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-17,0.0,",,W,2400",,,,,70.0,"H,,S",81,",,W",60,",,W",2013-10-17,2013
1386,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-18,0.0,",,W,2400",,,,,67.0,"H,,S",77,",,W",57,",,W",2013-10-18,2013
1387,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-19,0.0,",,W,2400",,,,,65.0,"H,,S",73,",,W",58,",,W",2013-10-19,2013
1388,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-20,0.0,",,W,2400",,,,,63.0,"H,,S",68,",,W",56,",,W",2013-10-20,2013
1389,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-21,0.0,",,W,2400",,,,,62.0,"H,,S",68,",,W",57,",,W",2013-10-21,2013
1390,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-22,0.0,",,W,2400",,,,,62.0,"H,,S",67,",,W",56,",,W",2013-10-22,2013
1391,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-23,0.0,",,W,2400",,,,,63.0,"H,,S",66,",,W",61,",,W",2013-10-23,2013
1392,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-24,0.0,",,W,2400",,,,,64.0,"H,,S",69,",,W",60,",,W",2013-10-24,2013
1393,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-25,0.0,",,W,2400",,,,,63.0,"H,,S",67,",,W",60,",,W",2013-10-25,2013
1394,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-26,0.0,",,W,2400",,,,,62.0,"H,,S",67,",,W",58,",,W",2013-10-26,2013
1395,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-27,0.0,",,W,2400",,,,,62.0,"H,,S",67,",,W",56,",,W",2013-10-27,2013
1396,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-28,0.0,"T,,W,2400",,,,,62.0,"H,,S",66,",,W",58,",,W",2013-10-28,2013
1397,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2013-10-29,0.0,",,W,2400",,,,,59.0,"H,,S",65,",,W",54,",,W",2013-10-29,2013
